UNHID#,Unique_Name,Site_TF_AI,Site_TF,SampleType_Final,Project,Sub_Project,Sub_ProjectA,NPOCf_value,NPOCf,NPOCf_notes,TDNf_value,TDNf,TDNf_notes,DONf_value,DONf,DONf_notes,NO3_Comb,NO3_Combf_value,NO3_Combf,NO3_Combf_notes,NH4ugNL_Comb,NH4_Combf_value,NH4_Combf,NH4_Combf_notes,PO4_Lachatf_value,PO4ugPL_Comb,PO4_Combf_value,PO4_Combf,PO4_Combf_notes,SiO2f_value,SiO2f,SiO2f_notes,Clf_value,Clf,Clf_notes,Naf_value,Naf,Naf_Notes,SO4f_value,SO4f,SO4f_notes,Kf_value,Kf,Kf_Notes,Mgf_value,Mgf,Mgf_Notes,Caf_value,Caf,Caf_Notes,pHf_value,pHf,pHf_notes,Condf_value,condf,condf_notes,Spec_Condf_value,Spec_Condf,Spec_Condf_notes,Volumef_value,Volumef,Volumef_notes,WRRCBenchtoppH.pHf_value,WRRCBenchtoppH.pHf,WRRCBenchtoppH.pHf_notes,ClosedCellpHf_value,ClosedCellpHf,ClosedCellpHf_notes,ConductivityuScmf_value,ConductivityuScmf,ConductivityuScmf_notes,WRRCOxalate.Oxalatef_value,OxalatemgLf_value,Oxalate_Comb,Oxalate_Combf_value,Oxalate_Combf,Oxalate_Combf_notes,Acetatef_value,Acetatef,Acetatef_notes,Formatef_value,Formatef,Formatef_notes
98904,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
98940,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
98941,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,GB Intensive, ,2, , ,2, ,-.12808356119351,4,"ALM Flag, rerun NH4 (Michelle flagged NH4)",.667, ,2, ,1146.31965867526,1146.31965867526,4,Michelle Flag, ,17.718114687068, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.1844, ,2, , , , , , , 
99276,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.1147, ,2, ,153.482929875907, ,2, , ,3.17143336454332, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0003, ,2, , , , , , , 
99277,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99293,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.1761, ,2, ,209.128653820387, ,2, , ,2.08915065385672, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0022, ,2, , , , , , , 
99294,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99335,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.323, ,2, ,1034.0519778844, ,2, , ,9.65711271969484, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.1626, ,2, , , , , , , 
99336,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99697,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99704,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,Great Bay Intensive, ,2, , ,2, , ,2, ,.2847, ,2, ,402.951496988327, ,2, , ,2.78261327959295, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0275, ,2, , , , , , , 
99712,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.235, ,2, ,378.545492601834, ,2, , ,2.61425819126392, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0854, ,2, , , , , , , 
99713,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99785,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , 
99786,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99857,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99858,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99900,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99901,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99982,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99983,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,GB Intensive, ,2, , ,2, , ,2, ,.2329, ,2, ,375.291332418004, ,2, , ,3.1674249100593, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0668, ,2, , , , , , , 
100095,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.1852, ,2, ,508.710869534125, ,2, , ,5.24781278726797, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0008, ,2, , , , , , , 
100096,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100225,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.211, ,2, ,213.359028722219, ,2, ,25.0535863928327,25.0535863928327,25.0535863928327,4,"ALM flag, high conc. relative to collector precip mm, no MDS flag for 25.05", , , , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0031, ,2, , , , , , , 
100226,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100534,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.6427, ,2, ,684.434185975064, ,2, , ,10.5790572510205, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , 
100535,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,.0642, ,0, , , , , , , 
100751,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100752,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,GB Intensive, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
101148,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.7675, ,2, ,876.42821241566, ,2, , ,3.4800843598132, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0112, ,2, , , , , , , 
101149,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
101215,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.3786, ,2, ,692.569540974893, ,2, , ,26.1639282849074, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.1258, ,2, , , , , , , 
101216,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
101327,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.6883, ,2, ,892.698861802323, ,2, , ,11.9980501383651, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0542, ,2, , , , , , , 
101328,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
101424,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
101425,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,GB Intensive, ,2, , ,2, , ,2, ,.2727, ,2, ,227.67722442768, ,2, , ,5.11954224377919, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.066, ,2, , , , , , , 
101597,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.0961, ,2, ,56.8351088640404, ,2, ,18.0387910457899,18.0387910457899,18.0387910457899,4,"ALM flag, high conc. relative to collector precip mm", ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , ,.0518, ,2, , , , , , , 
101598,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
101776,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.2928, ,2, ,494.067315392626, ,2, , ,7.3041499375725, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0439, ,2, , , , , , , 
101777,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
101977,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.1409, ,2, ,104.670896857724, ,2, , ,8.66301600765678, ,2, , ,2, ,5.2061,2,"Initially flagged, but removed now that we have more data for comparison", ,2, , ,2, , ,2, ,.3442,2,"Initially flagged, but removed now that we have more data for comparison", ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0292, ,2, , , , , , , 
101978,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
102061,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.1429, ,2, ,214.335261624119, ,2, , ,6.89528758020201, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.035, ,2, , , , , , , 
102062,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
102194,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
102195,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,GB Intensive, ,2, , ,2, , ,2, ,.0444, ,2, ,17.7854866924038, ,2, , ,9.93369607909253, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0071, ,2, , , , , , , 
102540,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.282, ,2, ,385.053752356499, ,2, , ,11.7655597782917, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0334, ,2, , , , , , , 
102541,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
102682,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.1309, ,2, ,78.9632283976995, ,2, , ,4.30582598352223, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , ,.0012, ,2, , , , , , , 
102683,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
103100,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.0823, ,2, ,69.851652618569, ,2, , ,1.96088011036794, ,2, , , , , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.001, ,2, , , , , , , 
103101,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
103177,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
103178,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,GB Intensive, ,2, , ,2, , ,2, ,.1078, ,2, ,221.168940427817, ,2, , ,25.1337554825131, ,2, , , , , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
103409,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.0654, ,2, ,58.136766876273, ,2, , ,7.6488770231986, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0194, ,2, , , , , , , 
103410,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
103811,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.0415, ,2, ,46.4218750726774, ,2, , ,2.40181010361063, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0035, ,2, , , , , , , 
103812,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
103905,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.0867, ,2, ,80.9157184466981, ,2, , ,2.83472318788527, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0047, ,2, , , , , , , 
103906,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104105,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104106,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,GB Intensive, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104274,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.083, ,2, ,140.140979194944, ,2, , ,4.5142656166915, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0014, ,2, , , , , , , 
104275,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104355,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.3676, ,2, ,263.023669811042, ,2, , ,2.55012291951953, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0079, ,2, , , , , , , 
104356,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104444,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.0544, ,2, ,27.5478914776505, ,2, , ,2.87881618720954, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.0016, ,2, , , , , , , 
104445,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104501,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.0415, ,2, ,86.4477452994631, ,2, , ,1.48788248125306, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , 
104502,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104594,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104595,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,GB Intensive, ,2, , ,2, , ,2, ,.0658, ,2, ,20.0633806371864, ,2, , ,1.98092238278807, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , 
104667,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.6736, ,2, ,507.083834901956, ,2, , ,11.3326466940171, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0145, ,2, , , , , , , 
104668,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104671,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.3781, ,2, ,164.221576655003, ,2, , ,7.1558371216636, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , 
104672,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104675,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.3028, ,2, ,159.014956728672, ,2, , ,4.40202889113882, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , ,.005, ,2, , , , , , , 
104676,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104885,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,GB Intensive, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104965,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
105129,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.2756, ,2, ,195.135877163958, ,2, , ,3.87692135373162, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,.0074, ,2, , , , , , , 
105130,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
105184,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.2356, ,2, ,214.335261624119, ,2, , ,5.31996496798041, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , 
105185,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
105406,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,Great Bay Intensive, ,2, , ,2, , ,2, ,.1544, ,2, ,95.0368154802399, ,2, , ,4.19759771245357, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , 
105407,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
105478,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.5477, ,2, ,1488.04179560252, ,2, , ,16.9165992736816, ,2, , , , , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.10336720299547, ,2, , , , , , , 
105479,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
105584,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,Great Bay Intensive, ,2, , ,2, , , , ,.1408, ,2, , , , , , , , , , , , , , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , 
105604,TF2,TF or AI,TF,Precipitation,Lamprey,Monthly,GB Intensive, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
105605,ppt6North, , ,Precipitation,Lamprey,Monthly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
105963,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.4818, ,2, ,732.34058945237, ,2, , ,20.1989994049072, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0482072658633548, ,2, , , , , , , 
105964,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
106177,TF2,TF or AI,TF,Precipitation,Lamprey,Weekly,GB Intensive, ,2, , ,2, , ,2, ,.1765, ,2, ,206.946135260507, ,2, , ,27.5844993591309,27.5844993591309,4,"Michelle flag, high conc. relative to collector precip mm", ,2, , ,2, , ,2, , ,2, , ,2, , ,2, ,1.3188,2,"Initially flagged, but removed now that we have more data for comparison", ,2, , ,2, , ,2, , , , , , , , , , , , , , , ,0, ,2, , , , , , , 
106178,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
